Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
17/3/2009;08:33:00;2.932;0.492;237.960;12.400;1.000;0.000;17.000
6/5/2008;08:17:00;1.294;0.000;237.910;5.400;0.000;0.000;18.000
16/5/2010;05:42:00;0.542;0.320;241.780;2.600;0.000;2.000;1.000
11/1/2009;12:01:00;5.026;0.232;238.140;21.000;0.000;75.000;0.000
16/3/2008;17:13:00;0.396;0.074;244.740;1.800;0.000;0.000;0.000
5/6/2007;19:42:00;2.964;0.528;231.940;13.000;37.000;1.000;0.000
21/1/2008;03:19:00;1.646;0.318;240.520;7.000;0.000;1.000;18.000
26/1/2009;17:10:00;0.678;0.046;242.250;2.800;0.000;0.000;0.000
23/1/2009;12:28:00;1.800;0.106;241.470;7.400;0.000;0.000;18.000
3/7/2008;05:00:00;0.756;0.200;238.480;3.400;0.000;0.000;10.000
11/11/2010;08:31:00;0.750;0.086;240.810;3.200;0.000;0.000;1.000
29/10/2008;07:16:00;0.672;0.072;239.180;2.800;0.000;0.000;0.000
19/11/2008;20:50:00;2.298;0.326;238.280;9.600;2.000;0.000;18.000
22/10/2010;08:56:00;1.506;0.168;243.030;6.200;0.000;1.000;19.000
21/5/2009;14:29:00;1.452;0.096;240.680;6.000;0.000;0.000;19.000
17/6/2008;01:27:00;0.154;0.000;240.440;0.600;0.000;0.000;0.000
26/9/2007;14:01:00;0.412;0.000;239.650;1.600;0.000;3.000;0.000
1/12/2009;12:40:00;1.464;0.110;241.910;6.000;0.000;0.000;19.000
29/9/2010;04:57:00;0.240;0.074;240.760;1.000;0.000;0.000;1.000
18/7/2010;01:39:00;1.072;0.422;241.190;4.800;0.000;1.000;12.000
25/6/2009;04:17:00;0.210;0.076;242.950;0.800;0.000;0.000;1.000
24/1/2010;22:46:00;0.610;0.112;244.130;2.600;0.000;0.000;1.000
18/8/2008;08:40:00;0.856;0.254;239.520;3.600;0.000;0.000;12.000
8/11/2007;14:27:00;0.352;0.096;241.570;1.600;0.000;2.000;0.000
28/2/2010;22:59:00;0.426;0.208;242.590;1.800;0.000;0.000;1.000
23/7/2009;06:49:00;0.308;0.266;243.570;1.600;0.000;1.000;0.000
2/9/2009;16:18:00;0.354;0.218;242.940;1.600;0.000;0.000;0.000
4/6/2009;04:20:00;0.420;0.344;242.560;2.200;0.000;1.000;1.000
28/1/2010;00:59:00;1.482;0.110;244.140;6.000;0.000;0.000;19.000
16/1/2008;03:09:00;0.426;0.000;244.530;2.000;0.000;0.000;0.000
20/4/2008;12:12:00;1.562;0.142;239.640;6.400;0.000;0.000;18.000
15/9/2008;23:59:00;0.408;0.224;243.850;1.800;0.000;0.000;1.000
7/7/2008;09:34:00;1.438;0.328;238.750;6.000;0.000;2.000;18.000
18/4/2009;16:57:00;0.384;0.092;241.320;1.600;0.000;0.000;1.000
24/7/2010;16:35:00;0.242;0.100;238.810;1.000;0.000;2.000;1.000
29/9/2008;05:17:00;0.238;0.000;240.980;1.000;0.000;0.000;1.000
2/12/2008;09:08:00;1.376;0.072;242.230;5.600;0.000;0.000;18.000
20/10/2007;08:06:00;1.862;0.128;243.880;7.600;0.000;0.000;19.000
11/5/2010;18:25:00;1.236;0.214;241.320;5.200;0.000;1.000;1.000
21/9/2009;18:37:00;0.312;0.106;244.620;1.400;0.000;0.000;1.000
10/5/2008;20:33:00;1.402;0.198;239.430;5.800;0.000;0.000;18.000
21/5/2007;16:18:00;0.318;0.090;235.870;1.400;0.000;0.000;0.000
21/4/2009;17:43:00;0.450;0.092;242.020;2.000;0.000;0.000;0.000
13/10/2007;08:11:00;2.338;0.064;234.220;10.000;0.000;0.000;17.000
1/1/2007;00:14:00;2.480;0.000;241.810;10.200;0.000;0.000;0.000
20/9/2008;09:05:00;1.262;0.104;236.390;5.200;0.000;1.000;18.000
24/1/2009;13:04:00;6.374;0.166;236.830;26.800;45.000;36.000;17.000
27/5/2008;21:18:00;0.624;0.212;239.930;2.600;0.000;1.000;1.000
9/3/2007;21:23:00;0.304;0.000;241.240;1.200;0.000;0.000;0.000
20/6/2010;00:04:00;1.220;0.000;238.190;5.000;0.000;0.000;18.000
31/12/2009;19:33:00;3.654;0.156;237.740;15.200;0.000;0.000;18.000
1/5/2009;19:46:00;0.370;0.000;241.320;1.600;0.000;0.000;1.000
26/4/2009;18:51:00;0.556;0.126;243.650;2.600;0.000;0.000;1.000
26/11/2007;13:38:00;1.342;0.050;239.290;5.600;0.000;0.000;17.000
14/5/2007;19:34:00;3.096;0.448;230.220;13.600;0.000;0.000;0.000
28/4/2008;13:09:00;0.326;0.082;240.870;1.400;0.000;0.000;1.000
28/11/2009;11:06:00;1.116;0.206;243.690;4.600;0.000;0.000;1.000
10/2/2009;17:19:00;1.618;0.056;243.240;6.600;0.000;0.000;18.000
28/4/2008;05:03:00;0.318;0.094;239.500;1.400;0.000;1.000;1.000
8/10/2009;04:02:00;0.316;0.094;241.820;1.400;0.000;1.000;0.000
6/6/2008;03:18:00;0.290;0.128;241.780;1.400;0.000;1.000;1.000
25/9/2009;00:01:00;0.232;0.132;244.440;1.000;0.000;0.000;1.000
27/4/2008;22:56:00;0.912;0.090;241.860;3.800;0.000;0.000;12.000
30/10/2009;07:22:00;0.358;0.108;243.280;1.400;0.000;0.000;1.000
8/11/2010;11:55:00;1.384;0.000;234.690;5.800;0.000;0.000;17.000
16/10/2009;11:39:00;1.392;0.046;242.960;5.600;0.000;0.000;19.000
19/12/2008;05:42:00;0.280;0.000;243.080;1.200;0.000;0.000;0.000
24/10/2008;08:32:00;1.740;0.154;241.220;7.200;0.000;7.000;18.000
8/7/2007;03:05:00;1.338;0.134;241.250;5.600;0.000;0.000;18.000
19/1/2007;17:43:00;1.922;0.000;237.620;8.000;0.000;0.000;17.000
21/9/2008;18:40:00;1.598;0.254;240.840;6.600;0.000;0.000;18.000
21/5/2010;01:01:00;0.342;0.070;243.250;1.400;0.000;0.000;1.000
13/2/2007;01:42:00;0.214;0.000;240.440;1.000;0.000;0.000;0.000
15/1/2008;00:08:00;1.484;0.000;242.210;6.200;0.000;0.000;18.000
25/10/2008;11:30:00;1.576;0.000;241.090;6.600;0.000;0.000;17.000
4/6/2007;16:02:00;0.260;0.096;236.820;1.200;0.000;1.000;0.000
26/7/2007;10:26:00;0.286;0.202;233.720;1.400;0.000;0.000;0.000
26/4/2009;17:33:00;2.816;0.286;240.470;11.800;0.000;38.000;1.000
2/12/2009;00:18:00;0.726;0.000;240.490;3.000;0.000;0.000;1.000
19/3/2010;19:12:00;4.292;0.482;236.090;18.200;0.000;0.000;17.000
22/12/2007;06:02:00;0.332;0.128;248.250;1.400;0.000;0.000;0.000
10/11/2007;07:58:00;2.188;0.118;238.220;9.200;0.000;0.000;18.000
22/11/2008;05:30:00;0.362;0.086;242.780;1.600;0.000;0.000;0.000
27/10/2007;13:59:00;3.892;0.058;239.550;16.200;38.000;0.000;17.000
13/6/2010;19:47:00;2.448;0.364;239.540;10.600;0.000;27.000;1.000
10/1/2009;16:22:00;1.402;0.000;246.410;5.600;0.000;0.000;18.000
2/11/2007;23:53:00;0.206;0.000;243.400;0.800;0.000;0.000;0.000
5/12/2009;20:44:00;2.322;0.260;238.270;9.800;1.000;0.000;18.000
31/5/2010;19:34:00;2.656;0.418;238.970;12.000;32.000;0.000;1.000
18/4/2009;16:05:00;1.470;0.064;243.730;6.000;0.000;0.000;18.000
25/1/2009;10:39:00;1.556;0.126;240.080;6.400;0.000;2.000;0.000
29/8/2007;02:12:00;0.320;0.234;240.970;1.600;0.000;0.000;0.000
28/2/2009;03:47:00;0.356;0.114;245.910;1.600;0.000;0.000;0.000
1/1/2007;11:02:00;2.608;0.118;236.460;11.000;0.000;0.000;0.000
6/9/2008;08:37:00;3.722;0.204;239.970;15.400;0.000;40.000;18.000
30/5/2008;09:58:00;1.538;0.082;236.020;6.600;0.000;1.000;18.000
10/11/2010;01:30:00;0.328;0.072;239.410;1.400;0.000;1.000;1.000
20/3/2008;10:41:00;1.378;0.000;240.310;5.600;2.000;0.000;18.000
8/1/2008;08:50:00;0.218;0.000;241.380;0.800;0.000;0.000;0.000
27/9/2009;06:16:00;0.230;0.122;243.060;1.000;0.000;0.000;1.000
8/8/2008;05:25:00;0.156;0.116;238.030;0.800;0.000;0.000;1.000
27/12/2008;18:58:00;2.288;0.056;239.520;9.400;0.000;0.000;0.000
25/7/2010;10:03:00;0.428;0.332;240.180;2.200;0.000;1.000;1.000
22/2/2009;12:31:00;0.206;0.050;241.130;0.800;0.000;0.000;0.000
7/6/2010;05:39:00;0.356;0.228;242.440;1.800;0.000;1.000;1.000
4/9/2008;08:17:00;1.236;0.000;239.560;5.000;0.000;0.000;18.000
12/1/2007;17:27:00;0.608;0.148;240.830;2.600;0.000;0.000;0.000
1/8/2009;15:21:00;0.138;0.000;241.230;0.600;0.000;0.000;0.000
17/7/2007;12:17:00;0.124;0.000;231.680;0.600;0.000;0.000;0.000
7/2/2010;10:25:00;4.012;0.090;241.000;16.600;0.000;39.000;18.000
10/1/2009;23:05:00;0.356;0.046;248.900;1.600;0.000;1.000;0.000
26/3/2007;03:55:00;0.224;0.000;244.100;1.000;0.000;0.000;0.000
12/4/2008;01:01:00;1.598;0.000;243.550;6.600;0.000;0.000;17.000
15/11/2007;07:40:00;2.686;0.000;240.530;11.000;0.000;1.000;17.000
21/1/2010;06:01:00;0.346;0.134;246.210;1.400;0.000;0.000;0.000
20/3/2008;15:52:00;0.224;0.000;242.900;1.000;0.000;0.000;0.000
17/3/2010;03:41:00;0.518;0.374;243.170;2.600;0.000;1.000;0.000
23/3/2008;16:06:00;1.558;0.062;245.930;6.400;0.000;0.000;18.000
22/3/2009;08:16:00;0.368;0.078;240.320;1.600;0.000;1.000;0.000
9/9/2010;05:52:00;1.218;0.078;239.610;5.000;0.000;0.000;18.000
17/9/2007;09:01:00;1.132;0.000;234.740;4.800;0.000;0.000;17.000
9/10/2009;02:31:00;0.324;0.124;241.420;1.400;0.000;0.000;1.000
21/3/2008;07:49:00;1.648;0.108;239.880;6.800;0.000;0.000;18.000
30/7/2009;07:07:00;0.214;0.098;243.050;1.000;0.000;0.000;0.000
6/9/2009;00:44:00;0.498;0.388;242.590;2.600;0.000;1.000;1.000
29/8/2009;08:43:00;0.390;0.164;241.110;2.000;0.000;1.000;1.000
14/12/2009;06:37:00;2.542;0.166;244.820;11.000;0.000;1.000;1.000
8/9/2010;19:10:00;0.234;0.066;241.250;1.000;0.000;0.000;0.000
12/5/2009;01:38:00;0.320;0.000;240.740;1.400;0.000;0.000;1.000
1/11/2007;19:48:00;0.284;0.084;237.060;1.200;0.000;1.000;0.000
12/6/2008;01:38:00;0.276;0.084;238.080;1.400;0.000;0.000;0.000
17/12/2009;20:15:00;2.854;0.210;245.550;11.600;0.000;0.000;19.000
10/1/2007;00:36:00;0.388;0.280;244.990;2.000;0.000;0.000;0.000
13/3/2009;04:46:00;0.218;0.000;245.020;0.800;0.000;0.000;0.000
15/5/2008;02:20:00;0.258;0.132;240.620;1.200;0.000;0.000;1.000
17/11/2010;06:33:00;0.366;0.092;244.310;1.600;0.000;0.000;0.000
25/12/2009;04:36:00;0.382;0.140;244.370;1.800;0.000;0.000;0.000
12/8/2008;03:38:00;0.082;0.000;241.640;0.200;0.000;0.000;1.000
23/9/2007;11:53:00;0.526;0.244;239.430;2.400;0.000;1.000;0.000
23/7/2009;00:41:00;0.996;0.226;243.300;4.200;0.000;0.000;1.000
16/10/2007;18:38:00;0.410;0.238;241.360;2.000;0.000;2.000;0.000
6/9/2009;20:50:00;2.696;0.184;240.070;11.200;0.000;0.000;18.000
21/4/2010;02:17:00;0.260;0.000;245.740;1.000;0.000;0.000;0.000
9/5/2008;23:04:00;0.540;0.358;243.450;2.600;0.000;2.000;1.000
6/10/2007;16:01:00;0.506;0.054;239.350;2.000;0.000;0.000;0.000
3/5/2007;20:12:00;1.300;0.070;234.550;5.400;0.000;1.000;17.000
29/8/2008;22:29:00;0.176;0.152;241.050;0.800;0.000;0.000;1.000
29/6/2010;13:18:00;0.376;0.222;242.010;1.800;0.000;1.000;1.000
11/4/2009;15:23:00;1.342;0.000;242.380;5.400;0.000;0.000;18.000
27/5/2007;19:26:00;2.252;0.394;235.660;9.600;0.000;5.000;17.000
27/9/2008;23:39:00;2.326;0.266;239.300;9.800;0.000;0.000;1.000
13/11/2010;16:21:00;2.814;0.096;239.280;11.600;1.000;0.000;18.000
14/4/2007;12:09:00;0.286;0.104;240.330;1.200;0.000;1.000;0.000
16/8/2010;23:55:00;0.824;0.194;240.090;3.400;0.000;0.000;1.000
19/4/2009;06:35:00;0.378;0.098;245.540;1.600;0.000;2.000;1.000
29/6/2007;23:06:00;1.466;0.000;241.030;6.200;0.000;0.000;18.000
10/8/2009;04:48:00;0.236;0.144;242.710;1.200;0.000;1.000;1.000
17/7/2010;22:51:00;0.730;0.186;241.980;3.000;0.000;0.000;1.000
19/10/2008;00:00:00;3.518;0.588;238.800;15.000;0.000;1.000;1.000
23/9/2007;04:48:00;1.308;0.164;238.070;5.400;0.000;1.000;18.000
1/12/2007;07:09:00;0.220;0.000;242.920;1.000;0.000;0.000;0.000
29/7/2009;06:09:00;0.274;0.124;242.440;1.200;0.000;0.000;0.000
17/3/2010;04:11:00;0.366;0.142;242.470;1.600;0.000;0.000;0.000
23/12/2006;16:53:00;4.508;0.058;239.190;18.800;1.000;0.000;17.000
18/12/2008;06:15:00;0.224;0.000;243.930;1.000;0.000;0.000;0.000
11/6/2008;00:01:00;0.160;0.000;242.110;0.600;0.000;0.000;1.000
1/5/2008;14:09:00;0.250;0.000;242.810;1.000;0.000;0.000;0.000
22/9/2007;03:41:00;0.112;0.000;241.110;0.600;0.000;0.000;0.000
9/10/2007;18:33:00;1.332;0.056;235.950;5.600;0.000;0.000;17.000
26/3/2010;00:13:00;0.332;0.112;241.030;1.400;0.000;0.000;0.000
30/11/2008;04:10:00;0.294;0.056;245.550;1.200;0.000;0.000;0.000
8/7/2009;21:47:00;1.056;0.126;242.860;4.400;0.000;0.000;1.000
5/1/2009;02:14:00;0.352;0.000;249.130;1.600;0.000;0.000;0.000
3/10/2009;01:13:00;0.330;0.236;243.020;1.600;0.000;0.000;1.000
7/3/2010;10:09:00;0.250;0.000;242.900;1.000;0.000;0.000;1.000
6/4/2007;00:41:00;1.436;0.078;243.080;5.800;0.000;1.000;18.000
17/1/2008;22:18:00;0.786;0.000;238.780;3.400;0.000;0.000;0.000
21/5/2007;01:44:00;0.332;0.078;237.880;1.400;0.000;0.000;0.000
29/6/2010;07:46:00;1.360;0.088;238.480;5.600;2.000;0.000;18.000
2/9/2010;07:52:00;1.670;0.214;238.450;7.000;0.000;0.000;18.000
2/12/2009;05:19:00;0.342;0.130;245.120;1.400;0.000;0.000;0.000
6/6/2008;23:45:00;0.658;0.224;242.930;2.800;0.000;0.000;0.000
14/10/2010;22:02:00;2.024;0.102;241.570;8.400;2.000;0.000;18.000
15/10/2010;00:52:00;0.372;0.056;240.630;1.600;0.000;1.000;0.000
4/6/2009;22:43:00;1.360;0.000;240.980;5.600;0.000;0.000;1.000
13/11/2008;20:08:00;1.548;0.446;241.980;7.400;0.000;0.000;0.000
29/12/2009;02:21:00;0.272;0.000;246.180;1.000;0.000;0.000;0.000
22/5/2010;12:27:00;1.750;0.284;239.060;7.400;0.000;3.000;19.000
24/7/2008;01:07:00;1.476;0.196;237.890;6.200;0.000;0.000;18.000
22/6/2010;23:20:00;1.134;0.000;241.180;4.600;0.000;0.000;1.000
22/8/2008;20:08:00;0.158;0.126;241.910;0.800;0.000;0.000;0.000
15/3/2008;04:45:00;0.222;0.000;241.570;1.000;0.000;0.000;0.000
1/10/2007;17:28:00;2.128;0.350;238.700;9.400;0.000;31.000;0.000
25/6/2009;01:25:00;0.818;0.088;238.970;3.400;0.000;0.000;12.000
7/1/2010;16:20:00;0.246;0.000;248.030;1.000;0.000;0.000;1.000
28/3/2009;22:58:00;2.210;0.106;242.370;9.000;0.000;0.000;0.000
6/3/2010;00:02:00;0.596;0.226;242.520;2.600;0.000;0.000;0.000
20/4/2010;02:44:00;0.414;0.210;243.430;1.800;0.000;1.000;1.000
30/7/2007;06:32:00;1.140;0.000;237.130;4.800;0.000;0.000;17.000
12/9/2010;19:38:00;0.340;0.182;238.190;1.600;0.000;0.000;0.000
31/3/2008;21:14:00;1.714;0.000;237.640;7.200;1.000;0.000;0.000
14/9/2007;10:41:00;1.286;0.180;234.560;5.400;0.000;2.000;17.000
28/7/2009;22:06:00;1.334;0.328;242.110;5.600;0.000;1.000;11.000
20/12/2009;06:13:00;0.312;0.122;251.570;1.200;0.000;0.000;0.000
5/3/2008;13:36:00;0.508;0.116;243.770;2.200;0.000;0.000;0.000
2/12/2007;20:07:00;1.868;0.338;237.440;8.000;0.000;2.000;0.000
2/4/2009;20:53:00;3.720;0.046;237.850;16.200;23.000;0.000;18.000
3/4/2008;11:56:00;0.216;0.000;242.940;0.800;0.000;0.000;0.000
26/3/2007;00:43:00;1.374;0.102;242.440;5.600;0.000;2.000;18.000
6/9/2010;17:40:00;4.146;0.050;236.750;18.200;32.000;0.000;18.000
6/1/2007;21:53:00;0.978;0.166;240.460;4.400;0.000;0.000;0.000
15/12/2008;21:20:00;2.728;0.000;239.820;11.400;0.000;0.000;17.000
20/11/2007;05:40:00;0.382;0.188;241.940;1.800;0.000;2.000;0.000
5/3/2007;13:37:00;2.348;0.160;239.920;10.600;0.000;1.000;17.000
18/12/2007;09:09:00;3.712;0.064;239.450;15.400;38.000;1.000;18.000
23/11/2010;19:14:00;2.932;0.312;236.230;13.200;19.000;0.000;0.000
19/1/2009;01:04:00;0.248;0.000;243.450;1.000;0.000;0.000;0.000
22/8/2008;06:50:00;0.928;0.404;242.420;4.200;0.000;1.000;12.000
23/1/2008;19:40:00;1.344;0.052;237.500;5.800;0.000;0.000;0.000
16/5/2009;22:04:00;2.570;0.198;236.940;10.800;0.000;0.000;11.000
17/12/2006;08:53:00;2.940;0.218;238.570;12.400;0.000;0.000;0.000
14/5/2010;08:09:00;1.840;0.092;241.240;7.600;0.000;0.000;18.000
22/9/2009;17:41:00;1.382;0.226;239.320;6.200;0.000;1.000;11.000
20/8/2008;19:59:00;0.236;0.246;242.000;1.400;0.000;1.000;1.000
24/1/2007;00:04:00;0.412;0.248;245.560;2.000;0.000;0.000;0.000
3/2/2007;15:20:00;1.726;0.328;243.210;7.200;1.000;1.000;18.000
1/10/2009;07:46:00;2.292;0.214;237.500;9.600;0.000;1.000;18.000
4/1/2008;00:39:00;0.334;0.126;244.960;1.400;0.000;0.000;0.000
17/6/2007;14:19:00;4.452;0.222;237.790;18.800;0.000;67.000;0.000
13/8/2007;23:27:00;1.870;0.108;236.660;7.800;0.000;0.000;0.000
10/8/2009;04:47:00;0.236;0.144;242.720;1.200;0.000;1.000;1.000
20/3/2007;09:23:00;2.158;0.000;236.860;9.000;0.000;0.000;17.000
1/10/2008;18:44:00;0.340;0.116;242.140;1.400;0.000;0.000;1.000
20/6/2008;19:45:00;2.072;0.596;240.090;9.000;1.000;2.000;18.000
28/5/2009;23:42:00;0.240;0.000;245.540;1.000;0.000;0.000;1.000
12/8/2009;04:10:00;0.914;0.302;241.630;4.000;0.000;0.000;12.000
6/7/2010;16:09:00;0.700;0.192;241.520;3.000;0.000;2.000;1.000
15/12/2009;01:22:00;0.392;0.138;245.400;1.600;0.000;0.000;1.000
19/2/2010;23:41:00;1.576;0.068;245.250;6.400;0.000;0.000;19.000
23/9/2007;07:34:00;0.426;0.310;239.430;2.200;0.000;1.000;0.000
1/2/2010;08:42:00;1.554;0.318;241.070;6.400;0.000;1.000;18.000
7/10/2010;17:09:00;0.592;0.176;241.720;2.800;0.000;0.000;1.000
19/7/2008;23:17:00;1.138;0.060;239.090;4.800;0.000;0.000;1.000
9/5/2010;01:07:00;0.376;0.090;242.330;1.600;0.000;1.000;1.000
7/2/2008;03:40:00;0.224;0.000;242.610;1.000;0.000;0.000;0.000
13/9/2010;19:49:00;0.550;0.064;239.740;2.200;0.000;1.000;0.000
10/5/2009;02:13:00;0.570;0.362;244.240;2.800;0.000;1.000;1.000
15/11/2007;04:09:00;0.428;0.208;240.760;2.000;0.000;1.000;0.000
8/6/2010;21:15:00;1.484;0.112;243.440;6.000;0.000;0.000;19.000
19/8/2010;06:00:00;?;?;?;?;?;?;
9/3/2007;04:43:00;0.226;0.000;241.240;1.000;0.000;0.000;0.000
24/1/2007;22:40:00;0.976;0.338;244.060;4.200;0.000;0.000;0.000
16/1/2009;15:37:00;2.004;0.284;247.170;8.200;0.000;6.000;19.000
26/7/2008;15:53:00;1.510;0.200;238.460;6.400;0.000;0.000;18.000
11/2/2010;22:45:00;0.370;0.088;245.990;1.400;0.000;0.000;1.000
17/4/2010;01:29:00;0.936;0.268;240.700;4.000;0.000;0.000;10.000
14/1/2010;16:39:00;?;?;?;?;?;?;
6/4/2007;07:17:00;1.414;0.218;242.630;6.000;0.000;1.000;0.000
7/8/2007;17:08:00;0.808;0.000;235.460;3.400;0.000;0.000;0.000
26/3/2009;09:55:00;1.428;0.176;239.080;6.000;0.000;0.000;18.000
18/11/2010;16:51:00;0.560;0.000;239.910;2.200;0.000;0.000;0.000
1/4/2010;23:36:00;1.502;0.172;241.080;6.200;0.000;0.000;18.000
14/9/2007;00:35:00;0.366;0.090;242.890;1.800;0.000;2.000;0.000
9/12/2008;07:05:00;1.904;0.080;239.390;7.800;0.000;0.000;18.000
26/12/2008;18:57:00;0.206;0.000;242.670;0.800;0.000;0.000;0.000
27/6/2009;02:51:00;0.322;0.212;243.650;1.600;0.000;0.000;1.000
20/6/2008;02:56:00;0.296;0.194;239.070;1.400;0.000;1.000;0.000
3/2/2007;22:02:00;3.326;0.138;238.260;14.000;0.000;1.000;17.000
23/1/2008;09:09:00;1.474;0.076;238.600;6.200;0.000;0.000;17.000
18/3/2009;03:29:00;0.214;0.000;242.680;0.800;0.000;0.000;0.000
27/12/2009;07:28:00;0.436;0.258;244.330;2.000;0.000;1.000;1.000
28/2/2009;04:04:00;0.360;0.122;247.700;1.600;0.000;0.000;0.000
9/2/2009;03:52:00;0.354;0.112;249.580;1.400;0.000;0.000;0.000
1/4/2008;17:22:00;1.514;0.128;242.240;6.200;0.000;0.000;18.000
15/7/2007;05:23:00;0.264;0.138;240.540;1.400;0.000;1.000;0.000
26/5/2009;08:07:00;1.518;0.060;229.790;6.600;0.000;0.000;17.000
24/8/2009;05:47:00;1.206;0.000;239.290;5.000;0.000;0.000;18.000
21/1/2010;17:47:00;1.628;0.106;241.190;6.800;0.000;0.000;1.000
28/11/2007;22:43:00;0.470;0.176;245.820;2.000;0.000;0.000;0.000
28/7/2008;14:57:00;0.264;0.060;242.580;1.200;0.000;0.000;1.000
18/11/2008;14:35:00;0.264;0.048;241.550;1.200;0.000;0.000;0.000
8/12/2007;03:46:00;0.306;0.096;242.590;1.200;0.000;0.000;0.000
14/2/2008;14:09:00;0.342;0.124;243.040;1.400;0.000;0.000;0.000
1/6/2008;10:31:00;0.526;0.226;237.680;2.400;0.000;1.000;1.000
2/10/2009;04:43:00;0.126;0.000;241.400;0.400;0.000;0.000;1.000
22/9/2010;00:43:00;0.234;0.000;240.000;1.000;0.000;0.000;1.000
20/3/2008;00:43:00;0.322;0.100;244.330;1.400;0.000;0.000;0.000
26/8/2007;11:21:00;1.960;0.166;238.000;8.200;0.000;2.000;17.000
31/1/2008;10:33:00;1.738;0.196;242.340;7.200;0.000;0.000;18.000
6/8/2007;20:32:00;0.306;0.206;235.060;1.600;0.000;0.000;0.000
3/9/2010;19:58:00;0.776;0.220;240.460;3.200;0.000;0.000;1.000
11/1/2009;06:47:00;0.240;0.046;249.100;1.200;0.000;0.000;0.000
10/10/2009;22:09:00;2.298;0.080;239.690;9.600;2.000;0.000;18.000
29/11/2007;00:06:00;0.228;0.000;249.030;1.000;0.000;0.000;0.000
14/11/2008;03:37:00;0.286;0.052;242.630;1.400;0.000;0.000;0.000
5/4/2010;00:43:00;0.398;0.216;241.940;1.800;0.000;1.000;1.000
17/7/2008;19:49:00;1.658;0.000;239.600;7.000;0.000;0.000;19.000
12/6/2007;19:43:00;1.500;0.200;237.900;6.400;0.000;0.000;18.000
1/10/2007;11:46:00;0.404;0.192;238.280;1.800;0.000;2.000;0.000
5/5/2010;18:58:00;0.336;0.054;235.730;1.400;0.000;0.000;1.000
20/11/2008;11:44:00;1.376;0.000;238.440;5.800;0.000;0.000;18.000
22/6/2007;18:32:00;0.218;0.132;241.380;1.000;0.000;0.000;0.000
1/1/2010;21:17:00;0.536;0.272;245.350;2.400;0.000;2.000;1.000
3/8/2010;07:46:00;0.244;0.102;238.770;1.000;0.000;2.000;0.000
22/1/2007;07:18:00;1.550;0.214;238.630;6.600;0.000;0.000;0.000
25/9/2007;10:09:00;1.986;0.120;234.530;8.400;0.000;5.000;17.000
19/2/2010;20:39:00;2.398;0.000;237.800;10.000;0.000;0.000;18.000
9/3/2007;22:20:00;1.470;0.086;242.590;6.000;0.000;1.000;18.000
7/2/2009;23:08:00;2.764;0.046;245.690;11.200;0.000;0.000;19.000
16/3/2008;21:28:00;2.278;0.000;239.720;9.400;2.000;0.000;17.000
16/9/2008;08:39:00;1.386;0.094;240.610;5.600;0.000;0.000;18.000
28/3/2009;17:33:00;1.900;0.342;241.160;8.000;0.000;0.000;18.000
11/9/2007;07:01:00;4.366;0.082;236.130;18.400;0.000;0.000;17.000
6/10/2009;04:44:00;0.232;0.000;243.220;0.800;0.000;0.000;1.000
1/6/2007;22:52:00;0.454;0.230;239.690;2.000;0.000;0.000;0.000
26/6/2007;07:08:00;0.412;0.222;241.130;2.000;0.000;0.000;0.000
8/7/2007;05:00:00;0.206;0.108;242.470;1.000;0.000;1.000;0.000
3/3/2007;23:31:00;0.214;0.000;239.200;0.800;0.000;0.000;0.000
28/6/2008;07:59:00;2.798;0.206;235.040;12.000;0.000;38.000;0.000
7/4/2008;22:59:00;0.470;0.276;247.260;2.200;0.000;2.000;1.000
14/10/2010;00:43:00;0.300;0.054;243.230;1.400;0.000;0.000;1.000
1/5/2007;22:07:00;2.098;0.064;230.300;9.200;0.000;0.000;17.000
20/11/2010;00:45:00;0.320;0.094;244.660;1.400;0.000;0.000;0.000
20/7/2010;20:33:00;1.686;0.050;242.320;7.000;0.000;0.000;18.000
10/9/2009;23:27:00;0.246;0.000;245.760;1.000;0.000;0.000;1.000
27/7/2010;21:25:00;0.864;0.074;242.250;3.600;0.000;0.000;1.000
2/6/2010;03:23:00;0.172;0.000;241.570;0.800;0.000;0.000;1.000
20/2/2010;23:20:00;1.096;0.000;243.400;4.400;0.000;0.000;0.000
27/1/2010;16:08:00;0.912;0.202;246.290;3.800;0.000;5.000;0.000
14/10/2007;20:04:00;3.758;0.118;233.590;16.000;0.000;4.000;17.000
20/1/2009;04:01:00;0.216;0.058;245.610;1.000;0.000;0.000;0.000
20/6/2007;01:17:00;0.112;0.000;242.500;0.600;0.000;0.000;0.000
5/5/2010;07:12:00;1.524;0.140;235.070;6.600;0.000;0.000;18.000
24/11/2009;16:06:00;0.924;0.116;244.780;3.800;0.000;0.000;0.000
25/8/2009;23:05:00;1.254;0.000;240.550;5.200;0.000;0.000;18.000
13/2/2010;18:53:00;1.642;0.158;238.560;6.800;0.000;0.000;18.000
22/11/2007;04:38:00;0.392;0.210;244.050;1.800;0.000;0.000;0.000
1/7/2009;08:36:00;1.470;0.068;239.540;6.000;0.000;0.000;18.000
20/11/2010;21:37:00;1.490;0.072;237.270;6.200;0.000;0.000;0.000
21/11/2010;21:48:00;0.948;0.106;238.980;4.000;0.000;0.000;0.000
